6662,4,1118246941
6663,4,1111177334
6711,5,1118246831
6724,4,1119984536
6796,5,1118246634
6807,3.5,1119984102
6852,4,1118246952
6870,4,1118246856
6987,5,1118246749
7013,4,1119984076
7056,4.5,1111178526
7063,3,1119984546
7072,4,1119984230
7076,4,1119984425
7090,3.5,1118246784
7162,3.5,1111178307
7215,4.5,1118246945
7216,4.5,1119984215
7311,3.5,1119984511
7318,0.5,1111176181
7361,4,1111178504
7698,4,1119984422
7728,4,1111177819
8014,4,1119984222
8044,4.5,1119983966
8128,4.5,1119984142
8228,4.5,1118246660
8364,3.5,1118246726
8464,4.5,1111178281
8529,3,1111178285
8623,4,1111178291
8638,4.5,1119984006
8645,4,1111177351
8784,4,1111178534
8873,4.5,1111178509
8914,4,1118246692
8949,5,1118246620
9018,5,1121365559
25773,4,1121365551
25841,4.5,1119984290
26375,4,1121365515
27721,5,1118246854
27741,4.5,1111178543
27768,4.5,1111178584
27773,4.5,1118246570
27776,4.5,1121365462
27815,3.5,1121365450
27820,4,1121365447
27834,4.5,1121365434
27846,5,1118246581
27882,4.5,1111178531
27899,2.5,1121365420
27912,4.5,1121365413
30810,4,1121365406
30818,2,1111176186
30846,3.5,1121365397
31410,4,1118246657
31437,4.5,1121365345
31610,4,1121365330
31658,4.5,1121365326
31692,0.5,1121365317
31702,4,1121365308
32022,4,1121365286
32584,3,1121365219
32632,3.5,1121365202
32770,4.5,1121365189
33154,4.5,1119984155
33794,2.5,1121365142
34048,2.5,1121365127
2,2.5,1391353926
19,3.5,1391351897
32,3,1391353917
47,4,1391350444
50,3,1391346849
110,4,1391350258
122,2.5,1391353786
165,3,1391353890
173,3,1391354262
193,2,1391346544
231,3.5,1391374553
293,3,1391350440
296,4,1391350322
344,4,1391374544
355,2,1391351910
356,4,1391350391
364,2.5,1391351469
367,3,1391353098
370,3,1391352683
420,3,1391352264
431,3.5,1391346486
442,3.5,1391354252
466,3.5,1391352616
485,2.5,1391351913
508,3.5,1391375657
527,3,1391346845
616,2,1391346526
673,2.5,1391351885
733,3,1391353194
762,1.5,1391351878
778,3.5,1391350346
784,2.5,1391374587
858,4.5,1391346840
1036,3,1391350086
1059,2,1391375308
1089,4,1391350213
1092,1.5,1391346446
1097,3,1391350034
1101,1.5,1391354071
1129,4,1391354179
1198,4,1391346897
1201,3.5,1391350089
1206,4,1391350118
1208,3.5,1391350069
1213,4,1391350093
1220,5,1391349962
1221,4.5,1391346862
1222,4,1391350128
1225,3,1391350150
1227,3,1391349701
1240,3.5,1391350021
1247,3.5,1391350027
1249,3.5,1391346492
1270,4.5,1391350098
1273,3.5,1391350360
1278,4,1391349956
1391,2.5,1391375033
1393,3.5,1391354062
1408,3.5,1391353454
1466,2.5,1391349980
1485,2,1391374528
1537,3,1391346781
1556,1.5,1391346690
1610,3.5,1391350065
1680,3,1391346624
1682,4,1391351595
1721,2.5,1391375337
1732,3.5,1391350152
1831,2,1391346556
1917,2.5,1391353181
1923,3,1391374781
1954,3,1391349739
1961,4,1391350246
1997,2.5,1391349719
2028,3,1391350133
2125,2.5,1391346674
2194,3,1391349988
2205,3.5,1391354406
2324,3.5,1391350500
2329,3.5,1391350381
2378,3.5,1391352625
2379,2.5,1391352220
2396,3,1391350663
2403,3.5,1391354227
2411,4,1391354213
2571,4,1391350315
2706,3,1391353651
2710,1,1391354281
2716,4,1391351583
2762,2.5,1391350294
2959,3.5,1391346893
3039,3.5,1391353767
3173,4,1391354045
3174,3.5,1391374533
3178,3.5,1391346731
3273,3,1391352150
3301,3,1391354361
3409,2.5,1391353703
3421,4,1391349743
3578,4.5,1391350163
3617,3.5,1391353692
3623,1.5,1391354095
3752,4,1391374511
3831,3,1391353853
3868,4,1391346636
3948,4,1391352784
4019,4,1391346680
4022,2.5,1391375639
4084,3,1391346772
4239,4.5,1391353142
4262,3,1391349952
4343,3.5,1391352096
4388,2.5,1391352010
4718,3.5,1391353653
4816,4.5,1391352766
4844,2.5,1391354377
4963,4,1391350622
4973,3,1391346900
4974,2.5,1391352411
4979,1.5,1391374735
4993,4,1391350311
4995,4.5,1391350753
5220,1.5,1391352491
5225,3,1391350682
5459,3,1391352108
5507,2.5,1391346778
5523,2.5,1391353041
5541,2.5,1391352961
5710,2.5,1391352667
5952,3.5,1391350288
5956,4,1391353464
5989,4.5,1391353485
6290,2,1391354307
6373,4,1391353088
6377,3,1391351389
6503,1.5,1391352089
6539,3.5,1391350186
6711,3,1391350121
6763,2,1391374850
6793,1.5,1391352161
6863,4,1391375012
6874,4,1391350207
6888,3,1391352142
6942,3,1391351283
6947,2.5,1391346660
7143,4,1391348597
7173,3.5,1391370881
7325,4,1391352939
7438,4,1391350241
8363,3,1391351869
8528,4,1391352874
8529,3,1391375788
8641,2.5,1391374730
8958,4,1391351233
8961,3,1391350904
8984,2.5,1391353587
26322,3.5,1391353638
26732,4,1391353980
30707,3,1391351014
30825,3.5,1391352851
32587,4,1391350292
33660,3.5,1391350809
33794,3.5,1391350083
34162,4,1391353001
35836,3.5,1391353069
36517,2.5,1391374003
41285,3.5,1391353374
42011,2,1391374592
44191,4,1391351157
44665,3.5,1391354420
45447,3,1391353572
48516,4.5,1391350073
49396,3,1391375018
49651,2,1391354210
53322,3.5,1391353596
55247,3.5,1391350610
55261,1,1391374847
56367,3,1391351726
58156,3.5,1391352926
58559,3.5,1391346879
59014,2,1391352001
59900,2,1391354132
60950,2.5,1391353384
61132,2.5,1391374803
62250,3,1391353969
63082,3,1391353440
64614,4,1391350017
64622,2.5,1391351297
64839,4.5,1391350843
64969,4,1391374556
65130,3,1391375316
66744,4,1391353957
68157,4.5,1391349982
68554,3,1391375809
68954,2.5,1391350228
69122,4.5,1391351265
70565,4.5,1391352889
71464,2.5,1391353280
74458,3.5,1391349958
78469,2.5,1391352910
79132,3.5,1391350196
79695,2,1391353867
80463,4,1391350054
81831,4,1391352742
81845,3.5,1391349985
81932,4.5,1391350429
82459,3.5,1391353316
82852,2.5,1391374855
86911,3.5,1391349110
87869,2,1391349147
88405,2.5,1391349066
89774,2.5,1391350136
90405,4,1391349194
91483,1.5,1391347639
91500,4,1391347823
91529,4.5,1391347695
91542,3.5,1391349904
91628,1.5,1391349396
93287,3.5,1391375023
94777,3,1391347979
95307,2,1391348073
95449,1.5,1391347957
95720,2.5,1391348276
95949,3.5,1391349197
96448,3.5,1391351915
97168,2.5,1391347968
97304,4.5,1391347579
97752,3,1391347665
97860,2,1391347886
97921,2.5,1391348117
97923,3,1391347758
98083,3,1391349234
98124,4,1391347603
98961,2.5,1391348305
99112,3,1391348315
99114,4,1391347713
99145,3.5,1391347837
99813,4.5,1391347065
100498,2,1391347199
101531,2,1391347365
102686,3.5,1391347209
103137,1.5,1391347084
103235,3,1391347075
103984,2,1391348374
104303,1.5,1391347274
104913,4,1391347411
106100,3.5,1391370798
106487,3.5,1391347240
106782,5,1391347502
106916,3,1391346978
1,3.5,1226209758
34,1,1226209953
47,3,1226209770
110,3.5,1226209973
260,3.5,1226209871
296,3,1226209786
318,4.5,1226209626
344,1,1226209805
367,1.5,1226210064
457,3,1226209951
480,3.5,1226210059
590,3,1226209783
593,2.5,1226209646
595,3.5,1226209752
608,3,1226210048
736,3,1226209970
780,3.5,1226209635
1136,3.5,1226210067
1198,3.5,1226209945
1240,3,1226209853
1265,3.5,1226210076
1285,3,1226209125
1342,1,1226209388
1345,1,1226209228
1566,3.5,1226209350
1597,3.5,1226209176
1704,3.5,1226209845
1721,2,1226209653
1961,3.5,1226209901
2076,1,1226209223
2144,4,1226209236
2316,4.5,1226209457
2396,4,1226209812
2571,3.5,1226209637
2628,3,1226209795
2683,3,1226210046
2694,0.5,1226209216
2716,3.5,1226209651
2747,2,1226209415
2762,4.5,1226209610
2840,3,1226209331
2997,3.5,1226209857
3793,4,1226209808
3863,1,1226209271
4226,4,1226209656
4306,4,1226209792
4886,4,1226210037
4896,4,1226210070
4973,5,1226210055
4995,2.5,1226209842
5349,4,1226209834
5445,4,1226209775
5782,4,1226209406
6331,4,1226209441
6365,3,1226209967
6377,3.5,1226209859
6711,3.5,1226209763
6874,3.5,1226209766
7153,3.5,1226209838
7361,3,1226209629
7438,3,1226209955
7541,3.5,1226209827
8360,4,1226209821
8368,3.5,1226210060
8636,3,1226209772
8784,5,1226209284
8961,4.5,1226209659
32587,4,1226209814
33794,4,1226209959
48394,5,1226210079
48516,4,1226209640
51662,3,1226209848
55820,3,1226209817
55854,3,1226209799
58559,4.5,1226210073
39,5,971812919
260,2,971812185
289,5,971812895
356,5,971812827
377,4,971812827
440,4,971812860
505,2,971811286
527,5,971812301
593,4,971812319
858,4,971812264
953,4,971811286
969,1,971812789
1197,5,971812860
1210,2,971812895
1259,5,971811884
1265,5,971812765
1270,5,971811286
1285,1,971812094
1307,5,971811933
1393,5,971812919
1394,5,971811933
1554,1,971813011
1721,5,971811594
1968,5,971812118
2028,5,971812185
2080,4,971812611
2100,5,971812094
2108,5,971812895
2144,5,971812118
2150,5,971811884
2167,1,971811594
2174,5,971811933
2248,5,971812094
2396,4,971812591
2716,4,971811973
2791,5,971811933
2795,5,971812118
2797,5,971811933
2804,5,971811884
2915,5,971812118
2918,5,971811884
3044,5,971812789
3072,5,971812094
3108,4,971812765
3210,4,971811973
3301,5,971811286
3358,5,971812591
3361,4,971811933
3426,2,971812895
3436,4,971812827
3496,5,971813011
3552,5,971812118
3668,5,971812591
3948,5,971813062
69,5,949111262
104,5,949111497
223,5,949111208
231,5,949111575
333,5,949111619
380,3,949111600
424,1,949111013
441,3,949111451
507,4,949111013
514,4,949111575
587,3,949111535
588,4,949111248
785,5,949111535
1060,4,949111301
1079,4,949111188
1130,3,949261330
1136,3,949111248
1196,4,949111054
1197,4,949111248
1214,4,949261297
1219,3,949261262
1259,5,949111340
1270,4,949111248
1285,4,949111556
1321,4,949261262
1333,3,949261297
1339,4,949261391
1387,5,949261297
1407,4,949261330
1641,4,949111637
1717,2,949261430
1747,2,949111497
1753,4,949111439
1895,5,949111619
1923,4,949111439
1970,4,949261430
1974,5,949261369
1975,4,949261369
1982,2,949261297
1994,4,949261330
1997,3,949261297
2000,4,949111317
2001,4,949111497
2003,3,949111472
2004,3,949261430
2011,4,949111619
2081,3,949111472
2174,3,949111358
2248,4,949111600
2302,4,949111556
2327,5,949261430
2361,1,949111637
2371,4,949111535
2396,5,949111497
2406,3,949111535
2423,4,949111389
2454,4,949261430
2455,4,949261330
2496,3,949111556
2628,3,949111013
2633,4,949261391
2648,2,949261330
2716,4,949261297
2791,4,949111340
2797,5,949111389
2858,3,949111140
2915,4,949111248
3024,2,949111054
3039,3,949111340
3042,3,949111600
3052,4,949111472
3146,3,949111419
3253,4,949111556
3264,3,949111340
5060,1,949111389
1,3.5,1095662606
2,3,1095662788
3,3.5,1095662861
10,4,1095662675
16,4.5,1095662900
19,3.5,1095662814
22,2,1095662268
32,4,1095662618
39,3,1095662724
44,3.5,1095663137
47,5,1160003508
48,3,1095663041
60,2.5,1114838860
63,3.5,1096420461
65,3,1095712984
69,4,1172040506
88,3,1097545177
104,5,1095662881
105,2.5,1096420214
112,4,1096420219
141,3,1097545064
145,3.5,1095662326
150,4.5,1130137555
153,4,1095662628
158,2,1095662260
160,3,1095662829
170,5,1095663374
180,5,1095663804
186,2.5,1101193051
208,2.5,1095662719
212,3.5,1095712757
216,5,1095663306
223,5,1095662774
231,5,1095662679
255,2,1096419695
260,4.5,1095662595
267,2.5,1114839418
277,3,1095662343
282,3.5,1095662956
296,4.5,1159219398
316,2.5,1097545271
317,3,1095662500
333,4,1164823719
337,3.5,1095662856
344,4.5,1095662635
356,4,1095662582
362,3.5,1095663288
364,3.5,1095662658
367,3,1095662494
368,4,1095662512
377,2.5,1159219424
410,3.5,1095662772
413,3,1097545155
419,2.5,1095713061
420,4,1095662862
432,3,1095662911
441,4.5,1095663823
466,3.5,1095662959
473,3.5,1095695305
480,4,1095662485
500,3.5,1095662683
508,4,1095662792
520,4,1095663071
524,3,1095663387
529,4,1095663002
532,3,1095663331
542,3,1101193328
543,4,1095663022
546,2,1114839068
551,3.5,1095662823
569,3,1097545741
585,3,1096420188
586,4,1095662748
588,4,1095662615
589,4,1095662601
590,2,1095662587
594,3,1095662832
595,2.5,1095662641
596,3,1095662283
608,4.5,1132092739
648,3.5,1095662638
661,4,1095662303
671,5,1095663825
733,4,1164691989
762,3.5,1095662285
765,3.5,1097545089
780,3,1095662602
783,2,1095662301
784,4,1095662965
785,4,1095662272
788,3.5,1095662780
802,2.5,1114838347
829,3,1096419679
840,3,1095695170
888,0.5,1096420509
919,3,1095662480
1005,3,1095712905
1007,3.5,1096421279
1020,2.5,1099624701
1021,3,1095749344
1025,4,1095713354
1028,3,1097545969
1029,3.5,1114838696
1032,3,1096420168
1035,3,1095663039
1036,3,1095662467
1042,3,1196229587
1073,5,1095662700
1088,1,1096420160
1091,3,1096420156
1097,4,1095662692
1136,5,1095662764
1193,4,1095662748
1194,3.5,1097546066
1196,5,1095662649
1197,4.5,1159341825
1198,4,1095662453
1204,2,1095662276
1206,4,1095662853
1207,4,1095663017
1210,5,1097545652
1220,4,1095662881
1222,5,1130137446
1230,4,1114838315
1236,4,1095663914
1240,4,1095662742
1246,4,1095662939
1247,4,1159219631
1257,4.5,1097545391
1258,4,1095662921
1259,4,1095662472
1262,4.5,1095663271
1265,4,1130136391
1270,4,1095662668
1276,4.5,1095662316
1278,4,1095662963
1288,4.5,1130137203
1291,4.5,1095662759
1302,3,1095662271
1356,4,1095662470
1367,3,1096420793
1380,2.5,1095663075
1387,3.5,1095662804
1391,2.5,1095662884
1394,4,1095662894
1405,3,1096420782
1407,4,1095662927
1409,2.5,1096420799
1431,3,1096421265
1485,3,1196229434
1517,4,1196229380
1527,4.5,1095662820
1544,1.5,1160003791
1562,1.5,1201155547
1573,2.5,1095662887
1580,3.5,1095662736
1597,4,1095662342
1639,3,1095663030
1644,2,1114838930
1655,4,1095712866
1672,4,1097544859
1704,4,1095662439
1721,1.5,1114838120
1732,5,1095663026
1753,4,1116040958
1805,3,1101193295
1884,3.5,1097545786
1887,2.5,1097545178
1911,2.5,1096420751
1923,2.5,1095662842
1947,4,1096420745
1954,3.5,1097545224
1961,4,1095662798
1968,4,1095662808
1982,3,1114839047
2003,3.5,1095663207
2005,5,1095663312
2009,3.5,1099624085
2011,4,1095713170
2012,2.5,1160003177
2053,2,1099625134
2054,4,1095663078
2059,3,1097545963
2078,3.5,1101193308
2080,3,1095663233
2081,2.5,1096420082
2082,4,1114839396
2085,3,1096420068
2088,2,1097545100
2100,3,1097545890
2115,4,1095662972
2116,2.5,1096420073
2125,3.5,1114839197
2134,4,1196229385
2139,4,1172040549
2144,4,1095663381
2150,4,1095663285
2151,3,1101596136
2161,4.5,1095663318
2174,4,1095662922
2193,4,1095663273
2231,4,1159220125
2253,2.5,1097545086
2268,4.5,1203360460
2273,3.5,1139535348
2278,3,1114838670
2279,2,1114843025
2291,3,1097545789
2329,4.5,1095663236
2335,2,1096420045
2355,3,1095662446
2378,3.5,1096420028
2395,3,1201155538
2398,2.5,1096420024
2406,4,1095663006
2413,4,1097546095
2423,4.5,1095663794
2432,2,1096421203
2459,1,1096421171
2502,5,1095663118
2514,2.5,1095694744
2515,2,1096421612
2527,4,1114839152
2571,4,1095662426
2596,4,1095663837
2605,3,1164692000
2617,3.5,1095662997
2628,2.5,1095662443
2671,4,1095663121
2683,4,1095662826
2694,3.5,1172040478
2700,3.5,1095662982
2706,3,1095662872
2712,2,1160003651
2716,4,1095662766
2795,4,1166115076
2797,4,1095662913
2804,4.5,1172040489
2858,4,1114838073
2915,4,1162428755
2916,4,1095662838
2918,4.5,1164823737
2953,3,1095695088
2959,4,1095662868
2984,4.5,1159220436
2985,3.5,1095663049
2987,3,1095662432
2997,4,1130136409
3033,5,1095663223
3034,4,1095713349
3039,4,1114839767
3052,4.5,1095663144
3081,2.5,1095663150
3087,4,1095711709
3098,4,1114839228
3100,3,1099625125
3160,4,1095663195
3210,4,1095711725
3253,5,1095662332
3254,4,1096419543
3255,3,1095749330
3264,3,1099625139
3271,4,1139535538
3275,4.5,1095713403
3360,4.5,1116040965
3386,4,1096420355
3408,3.5,1095662987
3421,4.5,1095663217
3438,4,1096419986
3439,3.5,1097545627
3440,2.5,1095694825
3450,4,1096419990
3471,3,1095662265
3477,3.5,1114842988
3481,4,1097545609
3489,3,1160004655
3535,4.5,1132092634
3552,3.5,1160004311
3578,4,1095662436
3593,0.5,1114839495
3653,5,1159220419
3668,3.5,1101194159
3671,5,1095663341
3688,3.5,1096421062
3703,4,1159219758
3751,3,1101193062
3793,3.5,1095662945
3809,4.5,1095663844
3825,2.5,1101194148
3826,2,1114838989
3843,2.5,1095712851
3897,4.5,1114839811
3911,4,1098339778
3916,4,1139535381
3948,4,1203892232
3988,4,1095662411
3994,3.5,1095663174
4011,4.5,1095663775
4015,1,1096421014
4018,1.5,1160004374
4022,2.5,1159219679
4025,2,1114838884
4027,4,1095663093
4085,4,1097546062
4103,4.5,1139535253
4153,2.5,1099625087
4161,3,1096420375
4214,4,1096422021
4215,2.5,1096422024
4220,4,1130137102
4229,1,1095695395
4233,0.5,1114843193
4239,4,1097545778
4246,2,1096419935
4247,3,1097545191
4262,4.5,1095711700
4306,4,1095662949
4321,3,1096419928
4326,4,1096421007
4340,2,1101194126
4344,3,1097545842
4367,2.5,1114839211
4369,2.5,1101596108
4446,3.5,1095749323
4477,2.5,1096419758
4489,4,1114839676
4502,3.5,1095694860
4544,4,1095695342
4571,5,1095711703
4623,4,1096420407
4676,2,1096421496
4734,4.5,1095713433
4776,3,1096420366
4782,2,1114843160
4816,3,1097544909
4874,3,1096420951
4878,3.5,1196228938
4886,4,1095713336
4896,3.5,1095663264
4963,4.5,1095663230
4975,4,1097545255
4979,4,1096419913
4980,4,1101596116
4993,4,1095662416
4995,4.5,1095663278
5015,2.5,1096420956
5103,4,1097545722
5107,2.5,1172005535
5110,5,1096420960
5139,3.5,1130137064
5151,2.5,1096420940
5218,4,1160003973
5247,4,1096420281
5323,0.5,1203360451
5349,4,1095713133
5377,4,1114838981
5378,3.5,1095663389
5388,3,1097545069
5418,4,1114838747
5419,2.5,1101194053
5445,3,1095663213
5456,2,1203360507
5464,4,1160003425
5481,4,1114839245
5500,4,1164823715
5501,1.5,1159341789
5502,2.5,1095713147
5541,3.5,1101194045
5582,2.5,1097545277
5584,3.5,1095694868
5585,3,1095712473
5650,5,1095713547
5673,4,1114839453
5679,3.5,1095713262
5791,4,1130136799
5816,2.5,1097545930
5903,4.5,1130136828
5952,4,1096420307
5956,4,1160004014
5989,4.5,1162428551
5991,3.5,1096419885
6006,3,1114843170
6025,4,1096419853
6188,5,1095663787
6218,2.5,1160003743
6287,2.5,1101194027
6298,3,1095712971
6323,4,1139535404
6365,3,1095713221
6373,3,1096420255
6377,4,1114838677
6378,4,1101193074
6482,2,1164617808
6502,4,1095663809
6523,3,1095713043
6539,4.5,1095663760
6541,3,1097545747
6548,3,1101194024
6625,4,1095695337
6659,3.5,1096420912
6695,1,1095695007
6708,4,1096420239
6711,4.5,1114838934
6763,2,1196228511
6796,4,1160004628
6863,3.5,1196229394
6870,4.5,1160004037
6874,3.5,1159485354
6880,0.5,1096421408
6934,2.5,1096422089
6936,4,1196229078
6938,4,1159220558
6942,4,1099625021
7009,3,1099625049
7103,3.5,1095695239
7143,4,1097545497
7147,4.5,1160003449
7153,4.5,1095663758
7154,3,1096419714
7160,1,1096420235
7173,2.5,1097544901
7263,4,1095663967
7293,4,1096421372
7325,4,1097544898
7347,3,1097545796
7360,4,1162428716
7361,4.5,1164823740
7448,2.5,1097544907
7451,3,1114839779
7458,2.5,1160003959
8266,3.5,1203892179
8360,4,1172040539
8368,4,1095663953
8376,4.5,1159220119
8464,3.5,1130136782
8528,4,1096419718
8614,3,1097545263
8622,3.5,1096419352
8636,4,1095663535
8641,4,1095663558
8666,0.5,1095663581
8783,3,1095663553
8784,4.5,1114842920
8807,4,1114842889
8810,1.5,1095663572
8874,4,1102471952
8880,3.5,1095663437
8917,2,1160004553
8949,4,1160003529
8969,2.5,1102471960
8981,4,1116040987
8984,2.5,1160004304
27882,4.5,1159220538
30793,4,1130136595
30810,4.5,1114839797
30825,3.5,1160004625
32666,1,1201155937
33166,4,1160003461
33493,4,1119986629
33794,4.5,1119986605
34048,2,1121367045
34162,3.5,1159220100
35836,4,1139535286
36708,2.5,1164617624
37384,2.5,1162662166
37720,4,1130136537
37729,4,1130136527
37731,4,1201155401
37830,4,1159220184
40583,3,1162249571
40732,3.5,1172040309
40815,4,1162428478
41566,4,1196229510
44195,4.5,1161043180
45028,4,1173542205
45447,4,1164616630
45722,2.5,1197925645
45728,4,1159219222
46335,2.5,1198872911
46578,5,1159219237
46948,3.5,1162249533
46965,3,1213033209
46970,2.5,1159219251
47044,2,1166114999
48516,4.5,1172040242
48780,4,1162427904
51088,4,1172866331
51255,4.5,1190445213
52973,4.5,1188887134
53000,1.5,1196228791
53125,2,1197925720
53129,4,1197925599
54001,4,1198991650
54272,4,1188887597
54503,4.5,1201155350
54997,4,1190445190
55269,3,1193119200
55290,4,1194473358
55765,5,1196229196
55820,5,1196229205
56171,3.5,1197925630
56174,4,1199115755
56367,3.5,1201155329
56757,4,1213033221
56805,3.5,1199460823
59615,2.5,1212009874
59784,4,1213033199
17,3.5,1447210004
32,4.5,1447210296
47,5,1447209787
110,3.5,1447209812
150,4,1447210328
185,3,1447189660
215,4,1447210595
260,3.5,1447189626
296,4.5,1447189845
318,4,1447209693
356,5,1447209795
457,4,1447209911
527,4,1447189837
589,3.5,1447209993
593,4.5,1447189848
750,4.5,1447209746
778,5,1447189556
858,4.5,1447189497
912,3.5,1447189854
919,4,1447209942
1196,4,1447189623
1682,4,1447189540
1923,4.5,1447189655
1961,4.5,1447209713
2396,4,1447189667
2571,4.5,1447189517
2959,5,1447189502
6377,4.5,1447210319
6874,4,1447210226
7147,5,1447210839
7153,3.5,1447209737
7323,4.5,1447210222
7371,5,1447210661
8638,4,1447210052
8873,4.5,1447210424
8914,4.5,1447210685
27846,4,1447210508
30749,5,1447209857
31410,4,1447209897
32587,4,1447210527
36529,4.5,1447210948
38304,4,1447210468
40629,3.5,1447210583
40819,4.5,1447210890
46578,4.5,1447210140
46976,5,1447210720
47099,4,1447210731
47610,3.5,1447210814
48738,5,1447210376
48774,4.5,1447210239
49272,3.5,1447210566
52319,4,1447210649
54259,2.5,1447210634
54286,4.5,1447209900
55721,5,1447210041
55820,4,1447209881
56367,4.5,1447210824
56782,4.5,1447210013
58303,4,1447210409
58559,4.5,1447189506
59315,4.5,1447210146
59369,4.5,1447210745
62644,4,1447210918
63082,4.5,1447209709
64614,3.5,1447209932
67255,4,1447210254
70286,5,1447210503
74458,3.5,1447209999
79132,3.5,1447189842
80906,4,1447209928
81845,3.5,1447209888
84152,5,1447210760
85342,5,1447210098
87232,4.5,1447210670
89745,3.5,1447210111
91529,4,1447209866
91658,4,1447210521
97304,4.5,1447210461
97913,4,1447210930
99813,4,1447210774
102445,4,1447210904
104913,4,1447210340
105504,4,1447210810
105844,4,1447210401
106782,5,1447210781
109374,5,1447209840
109487,3.5,1447209767
111759,4,1447210130
115713,4,1447210268
116797,4.5,1447189576
117533,4,1447210317
122882,4,1447189591
134130,4.5,1447189563
134853,4.5,1447189572
50,4.5,1363222968
65,2,1363222731
260,4.5,1363222887
318,4,1363222965
362,2,1363222608
541,4,1363222896
610,3,1363222618
836,3.5,1363222739
858,4,1363222959
1091,3.5,1363222701
1196,4,1363222890
1214,4.5,1363222906
1373,4,1363222624
1385,3,1363222670
1590,4.5,1363222654
1801,3.5,1363222694
2013,4,1363222719
2571,4.5,1363222884
2722,4,1363222629
2986,3.5,1363222727
3005,4,1363222662
3113,4,1363222713
3510,3,1363222599
3555,4,1363222643
60069,4,1363222904
1,5,838144316
5,3,838143681
10,4,836941790
19,3,836942063
21,4,836942097
34,5,836942064
36,4,838147251
45,3,838143681
110,5,836942019
141,4,838143610
150,5,836941256
153,3,836941325
165,3,838143949
185,4,836941791
213,3,836942246
225,4,836942063
236,5,838143576
237,4,838143622
253,3,836941791
265,4,838145884
282,4,838144399
288,4,836942020
290,4,836942200
296,5,836941258
300,3,838144346
305,3,838143696
318,5,836941551
329,4,836941550
342,4,838143659
344,3,836941325
345,4,838143707
348,3,838143659
349,4,836941325
353,3,838144000
356,4,836942064
357,4,838143589
364,4,838143817
367,3,836942137
377,4,838143959
380,4,836941260
410,3,836942019
434,3,836942675
435,3,838143547
440,4,838143576
442,3,838144451
454,4,836942062
457,5,836942673
474,3,838144001
475,4,836942246
480,3,838143949
489,3,838143752
500,4,838143576
508,4,838145979
509,3,838144451
527,4,838144399
539,4,838143576
586,3,838143590
587,3,838144399
589,5,836942292
590,3,836941249
592,3,836941246
593,4,836942674
597,3,838144399
648,4,838144015
736,4,838144015
2,2.5,1196305107
34,2,1196304670
39,3,1196304844
47,3,1196304391
150,2,1196304464
153,3.5,1196304414
170,3,1196304155
231,2,1196304706
253,4,1196304655
277,1,1196304123
318,3,1196304226
339,2,1196304751
344,3,1196304399
364,3,1196304442
367,3,1196304633
377,3,1196304529
380,3,1196304429
527,1,1196304688
539,2.5,1196304685
586,3.5,1196304782
587,2.5,1196304573
588,2,1196304330
589,0.5,1196304248
590,2.5,1196304229
592,3,1196304416
593,3,1196304314
595,2,1196304443
597,4,1196304511
616,1,1196304152
648,2,1196304367
661,2,1196304098
736,4,1196304525
780,3,1196304289
786,2,1196305154
788,2,1196305121
912,1.5,1196304813
1022,2,1196304128
1049,4,1196304192
1073,3,1196304562
1097,0.5,1196304816
1101,2.5,1196304952
1200,3,1196304682
1214,3.5,1196304584
1307,1.5,1196304810
1321,3,1196304162
1347,1,1196304165
1387,1,1196304828
1393,1,1196304762
1407,3,1196305169
1438,4,1196304184
1485,3,1196305027
1527,5,1196304546
1573,3.5,1196304895
1580,3.5,1196304359
1608,2.5,1196305204
1676,3,1196305099
1682,2.5,1196304802
1704,3,1196304498
1721,3,1196304348
1883,0.5,1196304180
1961,3,1196304480
1968,2.5,1196304631
2054,2,1196305016
2080,2,1196304120
2081,2,1196305116
2096,3,1196304196
2115,3,1196304847
2174,3,1196304730
2291,3.5,1196304708
2321,4,1196305086
2502,2.5,1196304832
2605,3.5,1196304139
2617,3.5,1196304922
2641,0.5,1196304146
2683,0.5,1196304457
2710,3,1196304627
2716,2,1196304364
2762,2.5,1196304352
2915,1,1196304143
2916,3,1196304664
2959,3,1196304424
2985,1,1196305144
2987,2.5,1196304598
3114,3,1196304509
3147,3.5,1196304769
3253,1.5,1196305081
3527,3.5,1196305101
3578,3,1196304382
3623,3,1196304600
3793,3,1196304324
3948,4.5,1196304787
3996,2.5,1196304302
4022,4,1196304538
4034,1,1196304469
4370,4,1196305157
4995,2.5,1196304610
5218,4,1196305032
5349,4,1196304296
5459,4,1196305078
5502,4,1196304849
5679,3,1196304985
5952,3.5,1196304332
6333,3.5,1196304406
6365,4,1196304361
6377,4.5,1196304237
6502,4,1196304944
6537,1.5,1196305105
6539,5,1196304426
6863,3,1196305025
6874,2,1196304409
6934,4.5,1196304624
7153,3,1196304486
7438,1,1196304484
8360,2,1196304396
8626,1.5,1196304735
8636,4,1196304298
8644,4.5,1196304992
8961,3,1196304239
30793,2,1196304899
33166,1.5,1196304701
33679,4.5,1196305197
33794,4.5,1196304232
34048,4.5,1196305083
34162,4.5,1196304871
34330,3,1196304475
35836,4,1196304860
41566,4.5,1196304772
41569,4,1196304902
45447,3.5,1196305065
45499,3.5,1196304679
45722,5,1196304535
50872,3.5,1196305180
51662,3.5,1196304449
52715,2,1196304431
52973,3,1196305199
53996,5,1196304939
54272,4.5,1196304543
55241,4.5,1196304253
